BusinessDate,CLS,BKC,OrderSource,Orders,SubTotal,Whoppers,Jrs,Duos,DuoOrders,DuoSubTotal
11/11/2022,295,2010,Store,719,8659.31,177,102,0,0,0
11/12/2022,295,2010,Delivery,13,292.59,5,5,0,0,0
11/12/2022,295,2010,Store,664,8015.12,152,101,0,0,0
11/13/2022,295,2010,Delivery,24,526.81,9,5,0,0,0
11/13/2022,295,2010,Store,485,6323.38,136,77,0,0,0
11/14/2022,295,2010,Delivery,11,200.7,2,1,0,0,0
11/14/2022,295,2010,Store,553,5781.07,109,70,0,0,0
11/15/2022,295,2010,Delivery,7,125.59,3,0,0,0,0
11/15/2022,295,2010,Store,331,3351.39,62,35,0,0,0
11/16/2022,295,2010,Delivery,21,401.09,5,0,0,0,0
11/16/2022,295,2010,Store,649,7300.69,138,95,0,0,0
11/17/2022,295,2010,Delivery,17,363.26,1,1,0,0,0
11/17/2022,295,2010,Store,633,7214.17,163,79,0,0,0
11/18/2022,295,2010,Delivery,19,393.37,4,3,0,0,0
11/18/2022,295,2010,Store,699,8069.32,227,104,0,0,0
11/19/2022,295,2010,Delivery,16,313.11,5,4,0,0,0
11/19/2022,295,2010,Store,587,7256.92,206,78,0,0,0
11/20/2022,295,2010,Delivery,17,366.04,3,0,0,0,0
11/20/2022,295,2010,Store,573,7057.95,168,84,0,0,0
11/21/2022,295,2010,Delivery,13,280.03,1,1,0,0,0
11/21/2022,295,2010,Store,587,6487.86,171,86,0,0,0
11/22/2022,295,2010,Delivery,10,166.53,0,1,0,0,0
11/22/2022,295,2010,Store,650,7959.16,190,89,0,0,0
11/23/2022,295,2010,Delivery,14,299.91,4,0,0,0,0
11/23/2022,295,2010,Store,713,9098.87,238,125,0,0,0
11/25/2022,295,2010,Delivery,16,341.42,6,1,0,0,0
11/25/2022,295,2010,Store,484,6361.99,157,74,0,0,0
11/26/2022,295,2010,Delivery,11,263.31,3,1,0,0,0
11/26/2022,295,2010,Store,524,6880.87,193,73,0,0,0
11/27/2022,295,2010,Delivery,18,381.69,6,2,0,0,0
11/27/2022,295,2010,Store,477,5773.26,131,58,0,0,0
11/28/2022,295,2010,Delivery,18,359.94,5,1,0,0,0
11/28/2022,295,2010,Store,577,6667.98,165,82,0,0,0
11/29/2022,295,2010,Delivery,14,311.88,1,3,0,0,0
11/29/2022,295,2010,Store,594,6399.97,172,91,0,0,0
11/30/2022,295,2010,Delivery,22,437.27,8,2,0,0,0
11/30/2022,295,2010,Store,540,5995.15,153,68,0,0,0
12/01/2022,295,2010,Delivery,24,529.42,8,2,0,0,0
12/01/2022,295,2010,Store,540,6413.27,132,136,23,23,278.07
12/02/2022,295,2010,Delivery,24,480.72,5,2,0,0,0
12/02/2022,295,2010,Store,706,7912.84,147,177,43,41,506.84
12/03/2022,295,2010,Delivery,17,314.11,6,3,0,0,0
12/03/2022,295,2010,Store,555,7003.07,131,131,25,23,283.02
12/04/2022,295,2010,Delivery,12,262.64,3,0,0,0,0
12/04/2022,295,2010,Store,505,6538.92,151,138,39,35,520.33
12/05/2022,295,2010,Delivery,17,377.87,5,0,0,0,0
12/05/2022,295,2010,Store,550,6087.18,125,137,32,28,344.36
12/06/2022,295,2010,Delivery,10,224.98,2,1,0,0,0
12/06/2022,295,2010,Store,470,4991.41,80,114,24,21,239.57
12/07/2022,295,2010,Delivery,17,373.19,11,0,0,0,0
12/07/2022,295,2010,Store,589,6320.59,133,146,37,35,419.73
12/08/2022,295,2010,Delivery,13,243.88,0,0,0,0,0
12/08/2022,295,2010,Store,647,7274.66,124,146,35,34,380.23
12/09/2022,295,2010,Delivery,19,357.45,4,6,0,0,0
12/09/2022,295,2010,Store,627,7453.9,162,178,45,41,465.08
12/10/2022,295,2010,Delivery,19,316.34,4,3,0,0,0
12/10/2022,295,2010,Store,583,7182.18,138,158,38,32,491.32
12/11/2022,295,2010,Delivery,20,398.72,10,1,0,0,0
12/11/2022,295,2010,Store,373,4832.96,101,91,27,24,317.98
12/12/2022,295,2010,Delivery,15,267.74,4,4,0,0,0
12/12/2022,295,2010,Store,555,6075.47,137,116,32,31,356.13
12/13/2022,295,2010,Delivery,13,211.3,5,2,0,0,0
12/13/2022,295,2010,Store,574,6329.02,127,117,31,31,380.49
12/14/2022,295,2010,Delivery,17,352.06,4,0,0,0,0
12/14/2022,295,2010,Store,648,7027.3,118,168,42,40,432.8
12/15/2022,295,2010,Delivery,8,210.64,5,0,0,0,0
12/15/2022,295,2010,Store,291,3309.3,55,83,21,16,168.74
12/16/2022,295,2010,Delivery,14,295.57,0,4,0,0,0
12/16/2022,295,2010,Store,568,7009.92,140,177,40,38,457.41
12/17/2022,295,2010,Delivery,22,452.87,4,0,0,0,0
12/17/2022,295,2010,Store,594,7253.1,144,202,57,51,687.51
12/18/2022,295,2010,Delivery,13,273.28,4,2,0,0,0
12/18/2022,295,2010,Store,529,6391.29,115,126,41,38,487.94
12/19/2022,295,2010,Delivery,11,205.23,1,0,0,0,0
12/19/2022,295,2010,Store,600,6827.64,139,166,46,42,451.58
12/20/2022,295,2010,Delivery,20,447.59,4,5,0,0,0
12/20/2022,295,2010,Store,586,6671.82,149,176,43,37,501.74
12/21/2022,295,2010,Delivery,19,432.02,6,1,0,0,0
12/21/2022,295,2010,Store,635,7424.85,176,174,48,44,593.78
12/22/2022,295,2010,Delivery,18,436.24,6,3,0,0,0
12/22/2022,295,2010,Store,565,7056.82,145,160,47,39,515.56
12/23/2022,295,2010,Delivery,5,77.21,0,0,0,0,0
12/23/2022,295,2010,Store,599,7827.35,159,155,41,35,451.29
12/24/2022,295,2010,Delivery,5,119.36,1,0,0,0,0
12/24/2022,295,2010,Store,392,5097.54,117,109,28,23,382.82
12/26/2022,295,2010,Delivery,14,307.92,3,0,0,0,0
12/26/2022,295,2010,Store,521,7060.47,165,128,38,36,513.91
12/27/2022,295,2010,Delivery,14,306.99,1,1,0,0,0
12/27/2022,295,2010,Store,575,6689.34,158,143,35,35,356.27
12/28/2022,295,2010,Delivery,15,350.49,0,8,0,0,0
12/28/2022,295,2010,Store,626,7490.02,151,160,40,36,529.81
12/29/2022,295,2010,Delivery,29,647.84,8,3,0,0,0
12/29/2022,295,2010,Store,600,7674.89,160,159,37,35,455.29
12/30/2022,295,2010,Delivery,15,359.84,3,2,0,0,0
12/30/2022,295,2010,Store,630,7786.22,177,162,42,39,427.36
12/31/2022,295,2010,Delivery,15,367.67,7,2,0,0,0
12/31/2022,295,2010,Store,449,5595.23,102,125,32,25,498.46
01/01/2023,295,2010,Delivery,13,299.59,4,3,0,0,0
01/01/2023,295,2010,Store,363,4760.62,101,103,27,24,337.72
01/02/2023,295,2010,Delivery,17,392.05,4,9,0,0,0
01/02/2023,295,2010,Store,489,6043.17,128,130,30,26,396.53
01/03/2023,295,2010,Delivery,18,314.24,4,5,0,0,0
01/03/2023,295,2010,Store,461,5478.5,99,117,29,26,426.49
01/04/2023,295,2010,Delivery,17,380.51,10,2,0,0,0
01/04/2023,295,2010,Store,482,5071.37,86,124,31,30,354.64
01/05/2023,295,2010,Delivery,13,283.24,3,5,0,0,0
01/05/2023,295,2010,Store,530,6240.35,137,75,0,0,0
01/06/2023,295,2010,Delivery,9,141.78,2,1,0,0,0
01/06/2023,295,2010,Store,541,6550.32,125,72,0,0,0
01/07/2023,295,2010,Delivery,21,531.67,6,2,0,0,0
01/07/2023,295,2010,Store,488,5895.05,125,68,0,0,0
01/08/2023,295,2010,Delivery,16,361.26,4,2,0,0,0
01/08/2023,295,2010,Store,436,5247.94,89,64,0,0,0
01/09/2023,295,2010,Delivery,20,339.29,2,5,0,0,0
01/09/2023,295,2010,Store,471,4996.32,81,66,0,0,0
01/10/2023,295,2010,Delivery,14,247.06,5,0,0,0,0
01/10/2023,295,2010,Store,487,5464.52,84,66,0,0,0
01/11/2023,295,2010,Delivery,14,371.12,2,4,0,0,0
01/11/2023,295,2010,Store,501,5294.73,108,60,0,0,0
01/12/2023,295,2010,Delivery,22,369.61,8,3,0,0,0
01/12/2023,295,2010,Store,482,5656.66,117,68,0,0,0
01/13/2023,295,2010,Delivery,14,296.7,3,2,0,0,0
01/13/2023,295,2010,Store,599,7240.38,151,73,0,0,0
01/14/2023,295,2010,Delivery,17,414.01,5,1,0,0,0
01/14/2023,295,2010,Store,513,6361.43,132,80,0,0,0
01/15/2023,295,2010,Delivery,15,285.55,1,0,0,0,0
01/15/2023,295,2010,Store,427,5142.91,102,69,0,0,0
01/16/2023,295,2010,Delivery,23,512.7,6,0,0,0,0
01/16/2023,295,2010,Store,507,5712.24,83,70,0,0,0
01/17/2023,295,2010,Delivery,11,187.12,5,0,0,0,0
01/17/2023,295,2010,Store,474,4985.62,97,62,0,0,0
01/18/2023,295,2010,Delivery,14,318.03,3,0,0,0,0
01/18/2023,295,2010,Store,465,5104.11,96,78,0,0,0
01/19/2023,295,2010,Delivery,21,402.05,3,4,0,0,0
01/19/2023,295,2010,Store,480,5041.14,76,56,0,0,0
01/20/2023,295,2010,Delivery,20,368.3,7,2,0,0,0
01/20/2023,295,2010,Store,564,6595.39,136,71,0,0,0
01/21/2023,295,2010,Delivery,13,273.35,1,3,0,0,0
01/21/2023,295,2010,Store,450,5656.96,120,58,0,0,0
01/22/2023,295,2010,Delivery,14,272.6,4,0,0,0,0
01/22/2023,295,2010,Store,378,4585.52,69,63,0,0,0
01/23/2023,295,2010,Delivery,22,479.75,6,7,0,0,0
01/23/2023,295,2010,Store,365,4072.25,75,46,0,0,0
01/24/2023,295,2010,Delivery,17,328.42,5,1,0,0,0
01/24/2023,295,2010,Store,520,5594.72,104,65,0,0,0
01/25/2023,295,2010,Delivery,21,429.85,7,5,0,0,0
01/25/2023,295,2010,Store,301,3422.04,69,30,0,0,0
04/20/2023,295,2010,Delivery,26,500.4,8,4,0,0,0
04/20/2023,295,2010,Store,561,6583.69,139,61,0,0,0
04/21/2023,295,2010,Delivery,26,539.94,8,9,0,0,0
04/21/2023,295,2010,Store,575,7188.55,139,90,0,0,0
04/22/2023,295,2010,Delivery,17,340.02,7,1,0,0,0
04/22/2023,295,2010,Store,553,6790.55,114,80,0,0,0
04/23/2023,295,2010,Delivery,25,513.04,6,1,0,0,0
04/23/2023,295,2010,Store,461,5861.62,98,55,0,0,0
04/24/2023,295,2010,Delivery,17,334.59,3,3,0,0,0
04/24/2023,295,2010,Store,472,5082.75,88,69,0,0,0
04/25/2023,295,2010,Delivery,23,509.92,5,0,0,0,0
04/25/2023,295,2010,Store,484,5597.77,116,76,0,0,0
04/26/2023,295,2010,Delivery,17,291.24,2,7,0,0,0
04/26/2023,295,2010,Store,490,6022.4,160,71,0,0,0
04/27/2023,295,2010,Delivery,28,641.57,9,1,0,0,0
04/27/2023,295,2010,Store,563,6914.72,150,74,0,0,0
04/28/2023,295,2010,Delivery,30,767.49,12,3,0,0,0
04/28/2023,295,2010,Store,613,7838.86,150,93,0,0,0
04/29/2023,295,2010,Delivery,25,501.38,8,2,0,0,0
04/29/2023,295,2010,Store,493,6303.26,134,78,0,0,0
04/30/2023,295,2010,Delivery,22,438.58,1,5,0,0,0
04/30/2023,295,2010,Store,425,5661.58,117,59,0,0,0
05/01/2023,295,2010,Delivery,30,568.78,5,5,0,0,0
05/01/2023,295,2010,Store,610,7106.63,126,84,0,0,0
05/02/2023,295,2010,Delivery,23,448.58,3,2,0,0,0
05/02/2023,295,2010,Store,514,6117.74,126,96,0,0,0
05/03/2023,295,2010,Delivery,18,369.71,5,5,0,0,0
05/03/2023,295,2010,Store,496,5703.98,99,62,0,0,0
05/04/2023,295,2010,Delivery,28,649.95,8,3,0,0,0
05/04/2023,295,2010,Store,508,6332.01,126,73,0,0,0
05/05/2023,295,2010,Delivery,29,578.82,6,5,0,0,0
05/05/2023,295,2010,Store,611,7653.9,154,80,0,0,0
05/06/2023,295,2010,Delivery,18,400.75,4,1,0,0,0
05/06/2023,295,2010,Store,526,6661.5,128,60,0,0,0
05/07/2023,295,2010,Delivery,16,378.9,4,6,0,0,0
05/07/2023,295,2010,Store,460,6038.29,119,70,0,0,0
05/08/2023,295,2010,Delivery,19,309.51,3,3,0,0,0
05/08/2023,295,2010,Store,414,4653.81,102,76,0,0,0
05/09/2023,295,2010,Delivery,10,205.9,4,2,0,0,0
05/09/2023,295,2010,Store,477,5492.43,102,66,0,0,0
05/10/2023,295,2010,Delivery,22,520.62,1,7,0,0,0
05/10/2023,295,2010,Store,507,6300.36,130,87,0,0,0
05/11/2023,295,2010,Delivery,18,360.06,3,4,0,0,0
05/11/2023,295,2010,Store,531,6303.81,114,71,0,0,0
05/12/2023,295,2010,Delivery,24,516.74,4,2,0,0,0
05/12/2023,295,2010,Store,526,6539.19,138,90,0,0,0
05/13/2023,295,2010,Delivery,21,394.43,2,1,0,0,0
05/13/2023,295,2010,Store,537,6497.59,133,70,0,0,0
05/14/2023,295,2010,Delivery,19,457.32,8,3,0,0,0
05/14/2023,295,2010,Store,376,4854.21,90,61,0,0,0
05/15/2023,295,2010,Delivery,18,372.99,7,3,0,0,0
05/15/2023,295,2010,Store,468,5068.65,108,66,0,0,0
05/16/2023,295,2010,Delivery,18,381.16,2,2,0,0,0
05/16/2023,295,2010,Store,450,5260.52,118,46,0,0,0
05/17/2023,295,2010,Delivery,25,473.03,5,4,0,0,0
05/17/2023,295,2010,Store,439,4939.11,112,51,0,0,0
05/18/2023,295,2010,Delivery,9,210.91,0,1,0,0,0
05/18/2023,295,2010,Store,513,5859.35,86,111,24,24,232.66
05/19/2023,295,2010,Delivery,18,337.67,6,2,0,0,0
05/19/2023,295,2010,Store,602,7228.73,132,143,36,34,358.65
05/20/2023,295,2010,Delivery,23,527.01,11,5,0,0,0
05/20/2023,295,2010,Store,509,6870.22,122,112,21,21,345.87
05/21/2023,295,2010,Delivery,23,485.33,3,4,0,0,0
05/21/2023,295,2010,Store,405,5401.57,106,91,27,24,280.56
05/22/2023,295,2010,Delivery,17,355.28,1,0,0,0,0
05/22/2023,295,2010,Store,481,5428.27,82,91,25,19,195.97
05/23/2023,295,2010,Delivery,12,284.77,4,1,0,0,0
05/23/2023,295,2010,Store,451,5463.75,117,105,24,23,286.93
05/24/2023,295,2010,Delivery,24,500.95,3,0,0,0,0
05/24/2023,295,2010,Store,502,6067.31,130,126,30,24,298.67
05/25/2023,295,2010,Delivery,25,473.5,5,0,0,0,0
05/25/2023,295,2010,Store,554,6888.07,123,119,36,31,424.49
05/26/2023,295,2010,Delivery,22,475.01,4,6,0,0,0
05/26/2023,295,2010,Store,641,8566.52,156,143,36,33,398.16
05/27/2023,295,2010,Delivery,20,423.85,3,2,0,0,0
05/27/2023,295,2010,Store,545,7572.49,146,149,37,36,534.73
05/28/2023,295,2010,Delivery,16,352.72,4,4,0,0,0
05/28/2023,295,2010,Store,442,6006.9,109,118,39,35,418.08
05/29/2023,295,2010,Delivery,24,525.94,6,3,0,0,0
05/29/2023,295,2010,Store,369,4884.5,87,127,35,29,335.04
05/30/2023,295,2010,Delivery,15,313.37,3,2,0,0,0
05/30/2023,295,2010,Store,475,5596.91,98,138,34,27,276.1
05/31/2023,295,2010,Delivery,15,297.6,0,2,0,0,0
05/31/2023,295,2010,Store,491,5676.57,122,134,40,37,423.7
06/01/2023,295,2010,Delivery,20,473.71,12,3,0,0,0
06/01/2023,295,2010,Store,585,7300.5,150,197,60,55,612.98
06/02/2023,295,2010,Delivery,28,622.73,6,4,0,0,0
06/02/2023,295,2010,Store,597,7660.01,145,189,62,54,650.38
06/03/2023,295,2010,Delivery,12,282.05,3,0,0,0,0
06/03/2023,295,2010,Store,514,6929.02,131,149,48,37,464.43
06/04/2023,295,2010,Delivery,18,430.93,5,1,0,0,0
06/04/2023,295,2010,Store,500,6353.11,115,142,42,37,507.27
06/05/2023,295,2010,Delivery,5,129.89,2,0,0,0,0
06/05/2023,295,2010,Store,437,5020.01,89,129,39,38,402.06
06/06/2023,295,2010,Delivery,23,459.04,6,4,0,0,0
06/06/2023,295,2010,Store,471,5437.66,106,130,40,37,488.04
06/07/2023,295,2010,Delivery,25,559.83,6,1,0,0,0
06/07/2023,295,2010,Store,500,6009.85,115,125,36,32,367.06
06/08/2023,295,2010,Delivery,24,490.97,3,1,0,0,0
06/08/2023,295,2010,Store,526,6616.34,138,158,45,40,520.23
06/09/2023,295,2010,Delivery,26,656.37,6,15,0,0,0
06/09/2023,295,2010,Store,609,7702.41,129,195,64,57,765.51
06/10/2023,295,2010,Delivery,9,179,1,3,0,0,0
06/10/2023,295,2010,Store,504,6479.33,141,145,47,41,435.19
06/11/2023,295,2010,Delivery,8,132.36,2,0,0,0,0
06/11/2023,295,2010,Store,408,5284.94,91,110,44,39,493.15
06/12/2023,295,2010,Delivery,27,633.19,7,5,0,0,0
06/12/2023,295,2010,Store,454,5397.31,115,135,48,39,456.1
06/13/2023,295,2010,Delivery,18,361.94,3,4,0,0,0
06/13/2023,295,2010,Store,485,5502.91,96,163,54,48,552.87
06/14/2023,295,2010,Delivery,23,478.45,3,3,0,0,0
06/14/2023,295,2010,Store,461,5373.52,124,146,52,42,541.81
06/15/2023,295,2010,Delivery,15,274.92,7,0,0,0,0
06/15/2023,295,2010,Store,573,6619.51,108,145,48,45,487.63
06/16/2023,295,2010,Delivery,13,247.32,1,0,0,0,0
06/16/2023,295,2010,Store,545,6814.03,129,160,54,51,622.65
06/17/2023,295,2010,Delivery,11,312.77,6,3,0,0,0
06/17/2023,295,2010,Store,485,6220.77,120,119,30,28,347.82
06/18/2023,295,2010,Delivery,18,408.31,3,1,0,0,0
06/18/2023,295,2010,Store,346,4318.67,84,96,32,30,392.51
06/19/2023,295,2010,Delivery,10,275.24,6,2,0,0,0
06/19/2023,295,2010,Store,391,5027.79,92,123,38,34,448.58
06/20/2023,295,2010,Delivery,16,347.45,1,2,0,0,0
06/20/2023,295,2010,Store,470,5111.31,110,128,38,34,414.84
06/21/2023,295,2010,Delivery,18,373.91,2,0,0,0,0
06/21/2023,295,2010,Store,457,5488.13,100,151,47,43,447.36
06/22/2023,295,2010,Delivery,17,467.96,3,6,0,0,0
06/22/2023,295,2010,Store,537,6422.36,117,153,46,38,440.44
06/23/2023,295,2010,Delivery,22,454.06,4,7,0,0,0
06/23/2023,295,2010,Store,501,6288.89,128,220,79,67,843.33
06/24/2023,295,2010,Delivery,15,298.09,1,1,0,0,0
06/24/2023,295,2010,Store,468,5946.1,126,154,51,44,503.53
06/25/2023,295,2010,Delivery,12,238.84,5,1,0,0,0
06/25/2023,295,2010,Store,426,5510.68,95,114,34,30,362.14
06/26/2023,295,2010,Delivery,23,444.16,6,1,0,0,0
06/26/2023,295,2010,Store,427,4943.62,85,113,36,35,334.22
06/27/2023,295,2010,Delivery,27,598.5,3,5,0,0,0
06/27/2023,295,2010,Store,499,5603.72,104,152,43,40,390.96
06/28/2023,295,2010,Delivery,21,481.94,8,9,0,0,0
06/28/2023,295,2010,Store,535,6435.58,140,168,47,45,479.35
06/29/2023,295,2010,Delivery,23,514.79,6,1,0,0,0
06/29/2023,295,2010,Store,533,6472.09,132,160,52,47,486.21
06/30/2023,295,2010,Delivery,15,332.02,4,3,0,0,0
06/30/2023,295,2010,Store,661,8155.15,159,242,70,65,780.74
07/01/2023,295,2010,Delivery,17,364.76,9,2,0,0,0
07/01/2023,295,2010,Store,579,7940.23,148,161,49,42,628.53
07/02/2023,295,2010,Delivery,22,466.56,8,3,0,0,0
07/02/2023,295,2010,Store,471,6310.14,139,140,53,47,652.87
07/03/2023,295,2010,Delivery,19,379.1,2,3,0,0,0
07/03/2023,295,2010,Store,506,6287.51,131,150,44,37,465.38
07/04/2023,295,2010,Delivery,15,340.22,4,5,0,0,0
07/04/2023,295,2010,Store,366,4592.08,75,116,41,36,607.03
07/05/2023,295,2010,Delivery,7,138.97,3,1,0,0,0
07/05/2023,295,2010,Store,520,5974.45,133,168,55,47,537.56
07/06/2023,295,2010,Delivery,17,374.73,2,13,0,0,0
07/06/2023,295,2010,Store,543,6624.13,135,156,51,48,656.49
07/07/2023,295,2010,Delivery,21,539.36,8,6,0,0,0
07/07/2023,295,2010,Store,529,6892.11,147,144,50,46,575.65
07/08/2023,295,2010,Delivery,22,458.03,5,4,0,0,0
07/08/2023,295,2010,Store,496,6047.32,139,156,53,44,650.52
07/09/2023,295,2010,Delivery,15,429.93,11,5,0,0,0
07/09/2023,295,2010,Store,391,5164.94,98,112,29,28,291.83
07/10/2023,295,2010,Delivery,15,397.96,4,5,0,0,0
07/10/2023,295,2010,Store,522,5878.39,118,120,30,28,260.55
07/11/2023,295,2010,Delivery,18,462.52,2,0,0,0,0
07/11/2023,295,2010,Store,444,5285.35,112,149,50,44,484.38
07/12/2023,295,2010,Delivery,18,351.7,3,1,0,0,0
07/12/2023,295,2010,Store,536,6029.88,93,204,69,56,641.63
07/13/2023,295,2010,Delivery,25,529.96,5,1,0,0,0
07/13/2023,295,2010,Store,514,6283.58,119,170,51,43,587.01
07/14/2023,295,2010,Delivery,25,499.26,4,3,0,0,0
07/14/2023,295,2010,Store,573,7492.19,147,157,49,45,589.85
07/15/2023,295,2010,Delivery,17,350.35,5,4,0,0,0
07/15/2023,295,2010,Store,500,5991.29,107,134,34,31,392.39
07/16/2023,295,2010,Delivery,16,406.62,0,3,0,0,0
07/16/2023,295,2010,Store,420,5215.95,110,119,39,35,485.38
07/17/2023,295,2010,Delivery,11,272,2,1,0,0,0
07/17/2023,295,2010,Store,481,5584.46,76,168,53,43,519.78
07/18/2023,295,2010,Delivery,20,343.62,7,2,0,0,0
07/18/2023,295,2010,Store,483,5684.29,110,132,39,35,411.72
07/19/2023,295,2010,Delivery,15,276.78,2,2,0,0,0
07/19/2023,295,2010,Store,491,5687.46,116,129,39,38,499.36
07/20/2023,295,2010,Delivery,17,493.57,3,2,0,0,0
07/20/2023,295,2010,Store,539,6667.01,106,154,46,40,426.27
07/21/2023,295,2010,Delivery,17,319.08,3,2,0,0,0
07/21/2023,295,2010,Store,539,6643.55,114,186,58,51,637.71
07/22/2023,295,2010,Delivery,17,336.61,7,4,0,0,0
07/22/2023,295,2010,Store,504,6789.7,154,156,56,47,663.49
07/23/2023,295,2010,Delivery,19,440.95,2,1,0,0,0
07/23/2023,295,2010,Store,442,5715.09,122,142,41,36,494.33
07/24/2023,295,2010,Delivery,22,443.61,6,4,0,0,0
07/24/2023,295,2010,Store,464,5244.41,113,157,48,44,476.79
07/25/2023,295,2010,Delivery,27,586.61,8,1,0,0,0
07/25/2023,295,2010,Store,470,5066.95,82,149,52,43,470.26
07/26/2023,295,2010,Delivery,7,121.4,0,0,0,0,0
07/26/2023,295,2010,Store,516,6225.05,149,139,45,41,435.83
07/27/2023,295,2010,Delivery,31,630.04,3,13,0,0,0
07/27/2023,295,2010,Store,537,6461.6,115,142,45,39,445.58
07/28/2023,295,2010,Delivery,33,689.34,10,5,0,0,0
07/28/2023,295,2010,Store,622,7995.21,144,211,65,56,675.73
07/29/2023,295,2010,Delivery,17,328.56,3,5,0,0,0
07/29/2023,295,2010,Store,518,6384.03,102,137,40,37,503.77
07/30/2023,295,2010,Delivery,22,484.42,3,7,0,0,0
07/30/2023,295,2010,Store,475,5917.02,117,152,44,39,500.04
07/31/2023,295,2010,Delivery,17,359.77,5,3,0,0,0
07/31/2023,295,2010,Store,520,6142.78,96,160,48,42,503.81
08/01/2023,295,2010,Delivery,18,365.89,7,1,0,0,0
08/01/2023,295,2010,Store,519,6186.77,123,151,56,47,485.35
08/02/2023,295,2010,Delivery,15,326.12,5,2,0,0,0
08/02/2023,295,2010,Store,513,6051,130,151,45,40,500.35
08/03/2023,295,2010,Delivery,19,398.38,9,1,0,0,0
08/03/2023,295,2010,Store,541,6804.34,128,139,37,30,314.71
08/04/2023,295,2010,Delivery,31,671.39,11,5,0,0,0
08/04/2023,295,2010,Store,624,7836.23,164,181,53,45,480.52
08/05/2023,295,2010,Delivery,15,304.78,1,1,0,0,0
08/05/2023,295,2010,Store,504,6123.91,119,160,51,44,557.37
08/06/2023,295,2010,Delivery,24,439.58,7,4,0,0,0
08/06/2023,295,2010,Store,441,5610.1,101,125,31,28,417.03
08/07/2023,295,2010,Delivery,19,384.87,3,2,0,0,0
08/07/2023,295,2010,Store,442,5284.49,119,117,31,29,314.72
08/08/2023,295,2010,Delivery,17,366.02,1,1,0,0,0
08/08/2023,295,2010,Store,451,5524.78,81,129,43,40,468.09
08/09/2023,295,2010,Delivery,13,270.28,5,0,0,0,0
08/09/2023,295,2010,Store,520,6075.94,111,170,55,49,479.26
08/10/2023,295,2010,Delivery,21,431.08,4,4,0,0,0
08/10/2023,295,2010,Store,522,6842.08,129,144,43,40,394.55
08/11/2023,295,2010,Delivery,21,484.25,8,3,0,0,0
08/11/2023,295,2010,Store,618,7876.47,149,174,58,52,684.06
08/12/2023,295,2010,Delivery,11,188.7,1,0,0,0,0
08/12/2023,295,2010,Store,484,5954.94,92,159,54,39,614.4
08/13/2023,295,2010,Delivery,12,269.84,7,2,0,0,0
08/13/2023,295,2010,Store,437,5580.51,112,123,38,35,427.86
08/14/2023,295,2010,Delivery,25,551.15,3,8,0,0,0
08/14/2023,295,2010,Store,478,6036.41,113,121,36,34,421.35
08/15/2023,295,2010,Delivery,22,483.98,9,1,0,0,0
08/15/2023,295,2010,Store,447,5149.52,88,141,46,40,400.7
08/16/2023,295,2010,Delivery,34,675.95,4,2,0,0,0
08/16/2023,295,2010,Store,511,5996.27,114,156,44,40,468.5
11/03/2022,1039,1683,Delivery,21,382.89,6,2,0,0,0
11/03/2022,1039,1683,Store,479,5343.16,89,51,0,0,0
11/04/2022,1039,1683,Delivery,20,379.83,5,1,0,0,0
11/04/2022,1039,1683,Store,458,5439.11,100,72,0,0,0
11/05/2022,1039,1683,Delivery,8,153.25,0,2,0,0,0
11/05/2022,1039,1683,Store,382,4579.59,101,37,0,0,0
11/06/2022,1039,1683,Delivery,11,176.07,0,0,0,0,0
11/06/2022,1039,1683,Store,330,4074.79,84,37,0,0,0
11/07/2022,1039,1683,Delivery,17,302.57,5,2,0,0,0
11/07/2022,1039,1683,Store,386,4238.67,72,43,0,0,0
11/08/2022,1039,1683,Delivery,22,494.57,4,0,0,0,0
11/08/2022,1039,1683,Store,452,4795.89,92,52,0,0,0
11/09/2022,1039,1683,Delivery,14,320.23,7,2,0,0,0
11/09/2022,1039,1683,Store,386,4148.72,60,35,0,0,0
11/10/2022,1039,1683,Delivery,21,375.01,5,1,0,0,0
11/10/2022,1039,1683,Store,431,4848.58,93,47,0,0,0
11/11/2022,1039,1683,Delivery,21,406.52,5,4,0,0,0
11/11/2022,1039,1683,Store,444,5041.97,89,35,0,0,0
11/12/2022,1039,1683,Delivery,23,377.09,7,2,0,0,0
11/12/2022,1039,1683,Store,307,3704.21,70,33,0,0,0
11/13/2022,1039,1683,Delivery,18,341.04,3,5,0,0,0
11/13/2022,1039,1683,Store,300,3685.03,76,37,0,0,0
11/14/2022,1039,1683,Delivery,11,202.46,2,1,0,0,0
11/14/2022,1039,1683,Store,388,4309.85,85,46,0,0,0
11/15/2022,1039,1683,Delivery,7,149.4,1,1,0,0,0
11/15/2022,1039,1683,Store,354,3712.81,67,24,0,0,0
11/16/2022,1039,1683,Delivery,13,239.34,2,2,0,0,0
11/16/2022,1039,1683,Store,362,3591.47,60,40,0,0,0
11/17/2022,1039,1683,Delivery,11,201.06,3,1,0,0,0
11/17/2022,1039,1683,Store,415,4622.04,104,55,0,0,0
11/18/2022,1039,1683,Delivery,9,142.15,2,4,0,0,0
11/18/2022,1039,1683,Store,500,5916.95,150,51,0,0,0
11/19/2022,1039,1683,Delivery,12,253.85,3,2,0,0,0
11/19/2022,1039,1683,Store,357,4227.68,99,38,0,0,0
11/20/2022,1039,1683,Delivery,10,264.12,3,0,0,0,0
