"id","status","city","state","postalCode","dmaName","latitude","longitude","Carrols"
"2195","Open","BOZEMAN","MT","59718","Butte-Bozeman, MT","45.678735","-111.063616",FALSE
"2194","Open","WATERTOWN","SD","57201","Sioux Falls-Mitchell, SD","44.890332","-97.097346",FALSE
"2189","Open","TIFFIN","OH","44883","Toledo, OH","41.111500","-83.204313",TRUE
"2188","Open","MARSHALLTOWN","IA","50158","Des Moines-Ames, IA","42.015377","-92.912075",FALSE
"2184","Open","GREECE","NY","14616","Rochester, NY","43.251247","-77.647304",TRUE
"2182","Open","PHILADELPHIA","PA","19134","Philadelphia, PA","39.993869","-75.094302",FALSE
"2181","Open","LA MIRADA","CA","90638","Los Angeles, CA","33.916475","-118.011374",FALSE
"2179","Open","MCHENRY","IL","60050","Chicago, IL","42.347067","-88.285304",FALSE
"2178","Open","LARAMIE","WY","82070","Denver, CO","41.309452","-105.556981",FALSE
"2225","Open","ROSELLE","NJ","07203","New Jersey - Sub","40.640524","-74.261938",FALSE
"2223","Open","LOS ANGELES","CA","90045","Los Angeles, CA","33.977353","-118.371540",FALSE
"2218","Open","LORAIN","OH","44053","Cleveland, OH","41.418379","-82.200475",FALSE
"2212","Open","PHILADELPHIA","PA","19120","Philadelphia, PA","40.044164","-75.101688",FALSE
"2211","Open","TULSA","OK","74104","Tulsa, OK","36.147659","-95.940621",FALSE
"2209","Open","BISMARCK","ND","58504","Minot-Bismarck-Dickerson, ND","46.802490","-100.787429",FALSE
"2206","Open","WARRENTON","VA","20186","Washington, DC","38.718573","-77.808093",FALSE
"2199","Open","ROCK HILL","SC","29732","Charlotte, NC","34.968896","-80.993317",TRUE
"2239","Open","las vegas","NV","89169","Las Vegas, NV","36.128164","-115.137688",FALSE
"2237","Open","ADRIAN","MI","49221","Toledo, OH","41.876482","-84.043774",FALSE
"2236","Open","STONY BROOK","NY","11790","Long Island-Westch - Sub","40.877983","-73.116576",FALSE
"2234","Open","INDIANAPOLIS","IN","46214","Indianapolis, IN","39.764753","-86.291693",TRUE
"2233","Open","SHREVEPORT","LA","71118","Shreveport, LA","32.404681","-93.802339",TRUE
"2232","Open","HENDERSONVILLE","TN","37075","Nashville, TN","36.309279","-86.601235",TRUE
"2230","Open","MUNDELEIN","IL","60060","Chicago, IL","42.241742","-87.994375",FALSE
"2229","Open","Sioux City","IA","51103","Sioux City, IA","42.509215","-96.416228",FALSE
"2228","Open","Riverdale","UT","84405","Salt Lake City, UT","41.190702","-111.981727",FALSE
"2227","Open","GREENWOOD","SC","29649","Greenville-Spart-Asheville, SC","34.211033","-82.148481",FALSE
"2243","Open","EVANSVILLE","IN","47714","Evansville, IN","37.954948","-87.541586",TRUE
"2264","Open","Baltimore","MD","21237","Baltimore, MD","39.323530","-76.502970",FALSE
"2261","Open","SCOTTSBORO","AL","35769","Huntsville-Decatur, AL","34.631043","-86.048413",FALSE
"2258","Open","FORT WAYNE","IN","46809","Ft. Wayne, IN","41.050958","-85.162753",TRUE
"2253","Open","SANTA ANA","CA","92704","Los Angeles, CA","33.708149","-117.885866",FALSE
"2252","Open","LAWRENCE","NY","11559","Long Island-Westch - Sub","40.633251","-73.739514",FALSE
"2249","Open","PITTSBURGH","PA","15239","Pittsburgh, PA","40.451242","-79.713701",TRUE
"2247","Open","INDIANA","PA","15701","Pittsburgh, PA","40.613192","-79.174757",TRUE
"2242","Open","FREDONIA","NY","14063","Buffalo, NY","42.451847","-79.308138",TRUE
"2241","Open","N HOLLYWOOD","CA","91606","Los Angeles, CA","34.186949","-118.413532",FALSE
"2266","Open","Pottsville","PA","17901","Wlks Barre-Scrntn, PA","40.637722","-76.184797",FALSE
"18925","Open","LA FOLLETTE","TN","37766","Knoxville, TN","36.347049","-84.162002",TRUE
"18928","Open","Providence Forge","VA","23140","Richmond- Petersburg, VA","37.499398","-77.090319",FALSE
"18929","Open","RED OAK","TX","75154","Dallas-Ft. Worth, TX","32.531894","-96.818963",FALSE
"14","Open","Miami","FL","33165","Miami-Ft. Lauderdale, FL","25.733051","-80.351582",FALSE
"16","Open","FORT LAUDERDALE","FL","33311","Miami-Ft. Lauderdale, FL","26.136812","-80.161424",FALSE
"17","Open","NORTH MIAMI","FL","33168","Miami-Ft. Lauderdale, FL","25.891253","-80.211371",FALSE
"20","Open","HOLLYWOOD","FL","33023","Miami-Ft. Lauderdale, FL","25.985957","-80.206332",FALSE
"22","Open","HIALEAH","FL","33012","Miami-Ft. Lauderdale, FL","25.866978","-80.301438",FALSE
"25","Open","CAROL CITY","FL","33056","Miami-Ft. Lauderdale, FL","25.938109","-80.245098",FALSE
"26","Open","CAROL CITY","FL","33055","Miami-Ft. Lauderdale, FL","25.925694","-80.277675",FALSE
"29","Open","MIAMI","FL","33155","Miami-Ft. Lauderdale, FL","25.733218","-80.308381",FALSE
"30","Open","MIAMI","FL","33127","Miami-Ft. Lauderdale, FL","25.825586","-80.207903",FALSE
"35","Open","Pensacola","FL","32506","Mobile-Pensacola, AL","30.433910","-87.275163",FALSE
"36","Open","MIAMI","FL","33127","Miami-Ft. Lauderdale, FL","25.809773","-80.208113",FALSE
"37","Open","HOLLYWOOD","FL","33020","Miami-Ft. Lauderdale, FL","26.032489","-80.142936",FALSE
"38","Open","MIAMI BEACH","FL","33140","Miami-Ft. Lauderdale, FL","25.813405","-80.134295",FALSE
"39","Open","FORT LAUDERDALE","FL","33304","Miami-Ft. Lauderdale, FL","26.137745","-80.124738",FALSE
"18902","Open","DALLAS","TX","75217","Dallas-Ft. Worth, TX","32.733833","-96.650276",FALSE
"41","Open","MIAMI","FL","33142","Miami-Ft. Lauderdale, FL","25.795186","-80.217521",FALSE
"42","Open","FORT LAUDERDALE","FL","33311","Miami-Ft. Lauderdale, FL","26.166813","-80.146977",FALSE
"43","Open","FORT LAUDERDALE","FL","33312","Miami-Ft. Lauderdale, FL","26.121767","-80.150163",FALSE
"44","Open","MIAMI","FL","33156","Miami-Ft. Lauderdale, FL","25.647295","-80.331919",FALSE
"46","Open","OCALA","FL","34470","Gainesville, FL","29.187277","-82.106548",FALSE
"47","Open","LAKE WORTH","FL","33460","West Palm Beach-Ft. Pierce, FL","26.618687","-80.057537",FALSE
"48","Open","HOLLYWOOD","FL","33020","Miami-Ft. Lauderdale, FL","26.011676","-80.153411",FALSE
"49","Open","MERRITT ISLAND","FL","32952","Orlando-Daytona Bch, FL","28.357533","-80.692777",FALSE
"50","Open","FORT MYERS","FL","33901","Ft. Myers-Naples, FL","26.603881","-81.872472",FALSE
"53","Open","WEST PALM BEACH","FL","33401","West Palm Beach-Ft. Pierce, FL","26.724128","-80.052857",FALSE
"55","Open","POMPANO BEACH","FL","33062","Miami-Ft. Lauderdale, FL","26.233001","-80.102544",FALSE
"56","Open","GAINESVILLE","FL","32601","Gainesville, FL","29.666808","-82.325341",FALSE
"59","Open","WEST PALM BEACH","FL","33409","West Palm Beach-Ft. Pierce, FL","26.707310","-80.105776",FALSE
"60","Open","NORTH MIAMI","FL","33181","Miami-Ft. Lauderdale, FL","25.888380","-80.163616",FALSE
"63","Open","VIRGINIA GARDENS","FL","33166","Miami-Ft. Lauderdale, FL","25.808324","-80.289510",FALSE
"64","Open","MIAMI","FL","33126","Miami-Ft. Lauderdale, FL","25.778159","-80.288995",FALSE
"66","Open","OPA LOCKA","FL","33054","Miami-Ft. Lauderdale, FL","25.899389","-80.243364",FALSE
"67","Open","HIALEAH","FL","33014","Miami-Ft. Lauderdale, FL","25.898498","-80.292856",FALSE
"68","Open","PEMBROKE PINES","FL","33024","Miami-Ft. Lauderdale, FL","26.009645","-80.244992",FALSE
"69","Open","SUNRISE","FL","33351","Miami-Ft. Lauderdale, FL","26.165941","-80.256088",FALSE
"18877","Open","Tucson","AZ","85710","Tucson-Nogales, AZ","32.220512","-110.806286",FALSE
"71","Open","CORAL GABLES","FL","33134","Miami-Ft. Lauderdale, FL","25.752891","-80.262589",FALSE
"72","Open","MARGATE","FL","33063","Miami-Ft. Lauderdale, FL","26.236737","-80.204726",FALSE
"73","Open","DAVIE","FL","33314","Miami-Ft. Lauderdale, FL","26.072312","-80.232728",FALSE
"74","Open","MIAMI","FL","33165","Miami-Ft. Lauderdale, FL","25.748273","-80.335644",FALSE
"75","Open","HALLANDALE","FL","33009","Miami-Ft. Lauderdale, FL","25.985411","-80.162981",FALSE
"77","Open","MIAMI","FL","33189","Miami-Ft. Lauderdale, FL","25.572654","-80.372425",FALSE
"78","Open","NARANJA","FL","33032","Miami-Ft. Lauderdale, FL","25.517574","-80.427878",FALSE
"81","Open","CORAL SPRINGS","FL","33065","Miami-Ft. Lauderdale, FL","26.271838","-80.265896",FALSE
"82","Open","LAKE WORTH","FL","33461","West Palm Beach-Ft. Pierce, FL","26.620595","-80.088608",FALSE
"83","Open","ST PETERSBURG","FL","33710","Tampa-St. Petersburg, FL","27.791267","-82.732814",FALSE
"85","Open","BRANDON","FL","33511","Tampa-St. Petersburg, FL","27.938187","-82.286694",FALSE
"88","Open","TAMPA","FL","33615","Tampa-St. Petersburg, FL","27.997559","-82.582169",FALSE
"89","Open","BOCA RATON","FL","33432","West Palm Beach-Ft. Pierce, FL","26.352024","-80.086976",FALSE
"90","Open","MIAMI","FL","33165","Miami-Ft. Lauderdale, FL","25.732228","-80.382382",FALSE
"91","Open","MIAMI","FL","33186","Miami-Ft. Lauderdale, FL","25.685545","-80.422665",FALSE
"93","Open","TAMPA","FL","33612","Tampa-St. Petersburg, FL","28.033766","-82.459074",FALSE
"94","Open","MIAMI","FL","33173","Miami-Ft. Lauderdale, FL","25.700229","-80.366433",FALSE
"95","Open","SEMINOLE","FL","33772","Tampa-St. Petersburg, FL","27.838879","-82.786658",FALSE
"96","Open","TAMPA","FL","33612","Tampa-St. Petersburg, FL","28.054065","-82.450717",FALSE
"98","Open","TEMPLE TERRACE","FL","33617","Tampa-St. Petersburg, FL","28.028625","-82.393387",FALSE
"99","Open","TAMPA","FL","33614","Tampa-St. Petersburg, FL","28.025842","-82.505526",FALSE
"100","Open","WAUCHULA","FL","33873","Tampa-St. Petersburg, FL","27.543064","-81.810028",FALSE
"101","Open","WILMINGTON","DE","19803","Philadelphia, PA","39.798317","-75.548513",FALSE
"108","Open","WINSTON SALEM","NC","27107","Greensboro-Wstn-Salem, NC","36.069880","-80.258563",TRUE
"111","Open","AURORA","IL","60506","Chicago, IL","41.775890","-88.314701",FALSE
"112","Open","BRADLEY","IL","60915","Chicago, IL","41.140718","-87.877039",FALSE
"18872","Open","LAS VEGAS","NV","89044","Las Vegas, NV","35.977658","-115.156714",FALSE
"113","Open","KING OF PRUSSIA","PA","19406","Philadelphia, PA","40.089201","-75.380001",FALSE
"114","Open","EDISON","NJ","08817","New Jersey - Sub","40.513299","-74.402987",FALSE
"18871","Open","VACAVILLE","CA","95687","Sacramento-Stockton, CA","38.335923","-121.969933",FALSE
"119","Open","MT PROSPECT","IL","60056","Chicago, IL","42.065768","-87.918621",FALSE
"120","Open","SKOKIE","IL","60076","Chicago, IL","42.041086","-87.725117",FALSE
"121","Open","NILES","IL","60714","Chicago, IL","42.040409","-87.805322",FALSE
"124","Open","DALLAS","TX","75211","Dallas-Ft. Worth, TX","32.749826","-96.859097",FALSE
"125","Open","ASHEVILLE","NC","28805","Greenville-Spart-Asheville, SC","35.594460","-82.533871",TRUE
"137","Open","QUINCY","MA","02169","Boston, MA","42.255768","-71.033141",FALSE
"140","Open","ALLSTON","MA","02134","Boston, MA","42.353030","-71.134980",FALSE
"142","Open","CHICAGO","IL","60632","Chicago, IL","41.794417","-87.723104",FALSE
"144","Open","Baton Rouge","LA","70806","Baton Rouge, LA","30.451110","-91.139445",FALSE
"146","Open","DES PLAINES","IL","60018","Chicago, IL","42.030469","-87.894479",FALSE
"147","Open","GLEN ELLYN","IL","60137","Chicago, IL","41.859735","-88.063353",FALSE
"156","Open","WAUKEGAN","IL","60085","Chicago, IL","42.380573","-87.855550",FALSE
"6646","Open","NASHVILLE","TN","37217","Nashville, TN","36.085607","-86.648527",TRUE
"6647","Open","Blaine","WA","98230","Seattle-Tacoma, WA","48.994771","-122.734158",FALSE
"6648","Open","Pensacola","FL","32503","Mobile-Pensacola, AL","30.466988","-87.241503",FALSE
"6650","Open","HOUSTON","TX","77021","Houston, TX","29.702348","-95.376049",FALSE
"6651","Open","OAK CREEK","WI","53154","Milwaukee, WI","42.916974","-87.930156",FALSE
"6642","Open","GREENVILLE","AL","36037","Montgomery, AL","31.852569","-86.641670",FALSE
"6643","Open","Blountville","TN","37617","Bristol-Kport (Tri-Cities),TN","36.535322","-82.320066",FALSE
"6644","Open","WILMINGTON","OH","45177","Cincinnati, OH","39.450323","-83.800787",FALSE
"6660","Open","Sedro Woolley","WA","98284","Seattle-Tacoma, WA","48.504381","-122.248873",FALSE
"6661","Open","Norton","VA","24273","Bristol-Kport (Tri-Cities),TN","36.939603","-82.607652",FALSE
"6662","Open","KISSIMMEE","FL","34743","Orlando-Daytona Bch, FL","28.344637","-81.366195",FALSE
"6654","Open","BEAVERTON","OR","97006","Portland, OR","45.530259","-122.843215",FALSE
"6656","Open","COUNTRYSIDE","IL","60525","Chicago, IL","41.781539","-87.868772",FALSE
"6659","Open","Rockford","IL","61101","Rockford, IL","42.288683","-89.102801",FALSE
"6677","Open","LINCOLN","NE","68502","Lincoln-Hastings, NE","40.792188","-96.696991",FALSE
"6678","Open","TALLAHASSEE","FL","32308","Tallahassee-Thomasville, FL","30.460100","-84.226579",FALSE
"6679","Open","TALLAHASSEE","FL","32305","Tallahassee-Thomasville, FL","30.375444","-84.292384",FALSE
"6682","Open","RENSSALAER","IN","47978","Chicago, IL","40.941328","-87.226375",FALSE
"6674","Open","Slidell","LA","70460","New Orleans, LA","30.305299","-89.826248",FALSE
"6675","Open","FORT COLLINS","CO","80526","Denver, CO","40.554652","-105.096523",FALSE
"6676","Open","Jackson","MS","39211","Jackson, MS","32.367011","-90.146944",FALSE
"6695","Open","ORLANDO","FL","32822","Orlando-Daytona Bch, FL","28.517010","-81.290214",FALSE
"6684","Open","DULUTH","GA","30096","Atlanta, GA","33.947222","-84.125947",FALSE
"6686","Open","HOUSTON","TX","77095","Houston, TX","29.891199","-95.640541",FALSE
"6689","Open","DEBARY","FL","32713","Orlando-Daytona Bch, FL","28.871233","-81.287398",FALSE
"6692","Open","CAMBRIDGE","OH","43725","Wheeling-Steubenville, OH","40.027604","-81.565783",FALSE
"6716","Open","Nogales","AZ","85621","Tucson-Nogales, AZ","31.334190","-110.943699",FALSE
"6717","Open","FALLON","NV","89406","Reno, NV","39.476831","-118.802937",FALSE
"6708","Open","POPLAR BLUFF","MO","63901","Paducah-Cape Gir, KY","36.767564","-90.416396",FALSE
"6710","Open","HOPE MILLS","NC","28348","Raleigh Durham, NC","34.984489","-78.965044",TRUE
"6714","Open","FARMVILLE","VA","23901","Richmond- Petersburg, VA","37.289983","-78.397324",TRUE
"2273","Open","STAMFORD","CT","06905","Long Island-Westch - Sub","41.107237","-73.548222",FALSE
"2269","Open","MILLEDGEVILLE","GA","31061","Macon, GA","33.111809","-83.258722",FALSE
"2268","Open","STOCKTON","CA","95206","Sacramento-Stockton, CA","37.937560","-121.296180",FALSE
"6755","Open","SAN JOSE","CA","95112","San Francisco-Oak-San Jose, CA","37.304498","-121.861730",FALSE
"2279","Open","SAN JOSE","CA","95133","San Francisco-Oak-San Jose, CA","37.370563","-121.844336",FALSE
"2277","Open","ROCK SPRINGS","WY","82901","Salt Lake City, UT","41.576899","-109.251849",FALSE
"2276","Open","KANEOHE","HI","96744","Honolulu, HI","21.401250","-157.800209",FALSE
"6792","Open","PALATKA","FL","32177","Jacksonville-Brunswick, FL","29.641194","-81.664909",FALSE
"6793","Open","LAKEWOOD","WA","98499","Seattle-Tacoma, WA","47.166952","-122.515694",FALSE
"6794","Open","Avon","IN","46123","Indianapolis, IN","39.763200","-86.381030",FALSE
"2300","Open","ORLANDO","FL","32819","Orlando-Daytona Bch, FL","28.450399","-81.471468",FALSE
"2295","Open","AUGUSTA","GA","30906","Augusta, GA","33.419195","-82.080248",FALSE
"2294","Open","GLASSBORO","NJ","08028","Philadelphia, PA","39.712766","-75.111038",FALSE
"2291","Open","FORT PIERCE","FL","34950","West Palm Beach-Ft. Pierce, FL","27.438181","-80.349276",FALSE
"2288","Open","OAKLAND","CA","94601","San Francisco-Oak-San Jose, CA","37.773210","-122.215554",FALSE
"2287","Open","HOLLYWOOD","FL","33021","Miami-Ft. Lauderdale, FL","26.033101","-80.195126",FALSE
"2284","Open","WEST COVINA","CA","91791","Los Angeles, CA","34.074957","-117.890346",FALSE
"2281","Open","TROY","MI","48083","Detroit, MI","42.534759","-83.105954",FALSE
"6780","Open","SPEARFISH","SD","57783","Rapid City, SD","44.502849","-103.859861",FALSE
"6782","Open","TUKWILA","WA","98188","Seattle-Tacoma, WA","47.454873","-122.254952",FALSE
"6783","Open","Baton Rouge","LA","70818","Baton Rouge, LA","30.407663","-91.015815",FALSE
"6786","Open","LITTLE ROCK AFB","AR","72099","Little Rock-Pine Bluff, AR","34.899870","-92.146720",FALSE
"6787","Open","WILLCOX","AZ","85643","Tucson-Nogales, AZ","32.266129","-109.842383",FALSE
"2298","Open","RED BLUFF","CA","96080","Chico-Redding, CA","40.183187","-122.220419",FALSE
"6788","Open","Zachary","LA","70791","Baton Rouge, LA","30.648003","-91.149779",FALSE
"2297","Open","HUNTSVILLE","AL","35801","Huntsville-Decatur, AL","34.718820","-86.578666",FALSE
"6791","Open","FLORENCE","SC","29506","Florence-Myrtle Beach, SC","34.196548","-79.704001",FALSE
"6806","Open","Mableton","GA","30126","Atlanta, GA","33.818130","-84.577410",FALSE
"6807","Open","Hartford","CT","06106","Hartford-New Haven, CT","41.731477","-72.714366",FALSE
"6808","Open","LEXINGTON","NC","27292","Greensboro-Wstn-Salem, NC","35.784117","-80.259696",TRUE
"2320","Open","PLAINVIEW","NY","11803","Long Island-Westch - Sub","40.769185","-73.500900",FALSE
"2319","Open","HANFORD","CA","93230","Fresno-Visalia, CA","36.327529","-119.649506",FALSE
"2314","Open","GAINESVILLE","FL","32608","Gainesville, FL","29.618169","-82.383844",FALSE
"2310","Open","HOBBS","NM","88240","Albuquerque-Santa Fe, NM","32.726700","-103.144301",FALSE
"2305","Open","KINGMAN","AZ","86401","Phoenix, AZ","35.217937","-114.009299",FALSE
"2303","Open","Glendale","AZ","85301","Phoenix, AZ","33.538624","-112.154268",FALSE
"2302","Open","Phoenix","AZ","85028","Phoenix, AZ","33.595386","-112.013730",FALSE
"6796","Open","Detroit","MI","48234","Detroit, MI","42.441674","-83.024980",FALSE
"6798","Open","WILLIAMSTOWN","NJ","08094","Philadelphia, PA","39.686727","-74.990825",FALSE
"6799","Open","RICE LAKE","WI","54868","Lacrosse-E Claire, WI","45.488450","-91.734002",FALSE
"6800","Open","HONOLULU","HI","96817","Honolulu, HI","21.324472","-157.877353",FALSE
"6802","Open","COTTAGE GROVE","OR","97424","Eugene, OR","43.802785","-123.045632",FALSE
"6803","Open","PLYMOUTH","MI","48170","Detroit, MI","42.395342","-83.482721",TRUE
"6804","Open","TULLAHOMA","TN","37388","Nashville, TN","35.380920","-86.228180",FALSE
"2316","Open","POUGHKEEPSIE","NY","12601","Long Island-Westch - Sub","41.617173","-73.915774",TRUE
"2339","Open","CHULA VISTA","CA","91910","San Diego, CA","32.627950","-117.087927",FALSE
"2338","Open","EAU CLAIRE","WI","54701","Lacrosse-E Claire, WI","44.807985","-91.472106",FALSE
"2335","Open","Warren","RI","02885","Providence-New Bedford, RI","41.719045","-71.269400",FALSE
"2333","Open","TULARE","CA","93274","Fresno-Visalia, CA","36.225023","-119.335515",FALSE
"2330","Open","COAL TOWNSHIP","PA","17866","Wlks Barre-Scrntn, PA","40.789030","-76.527424",TRUE
"2328","Open","MIAMI","FL","33133","Miami-Ft. Lauderdale, FL","25.738591","-80.237607",FALSE
"2327","Open","WISCONSIN DELLS","WI","53965","Madison, WI","43.624874","-89.795473",FALSE
"2326","Open","NORTH LAS VEGAS","NV","89030","Las Vegas, NV","36.197143","-115.126915",FALSE
"2323","Open","Baltimore","MD","21224","Baltimore, MD","39.297534","-76.562900",FALSE
"2322","Open","SOUTHAMPTON","NY","11968","Long Island-Westch - Sub","40.897127","-72.400840",FALSE
"6809","Open","Lexington","VA","24450","Roanoke-Lynchburg, VA","37.804150","-79.409074",FALSE
"6810","Open","ST. PAUL","MN","55113","Minneapolis-St Paul, MN","44.992214","-93.105430",FALSE
